Product Name,Description,Brand,Category,Tags,Price,Image
Samsung Rose Gold Streaming Media Player,Compact media player that streams content from popular services to your TV with voice control and 4K support. Designed for everyday use with a focus on quality and user experience. Crafted from high-quality materials to ensure lasting durability.,Samsung,Electronics,"electronics, gadget, tech, wireless, smart, device, samsung, rose",1004.84,images/product_00089.jpg
Dell Carbon Fiber Finish Smart Home Hub,"Central control device for connecting and managing smart home devices including lights, thermostats, and security systems. Engineered with attention to detail for superior performance and reliability. Tested to meet rigorous quality standards for consistent performance.",Dell,Electronics,"electronics, gadget, tech, wireless, smart, device, dell, carbon",676.52,images/product_00090.jpg
JBL 4K Ultra HD Smart TV with App Control,"Smart television with 4K resolution, HDR support, and built-in streaming apps for an enhanced home entertainment setup. Tested to meet rigorous quality standards for consistent performance. Combines modern aesthetics with functional innovation for daily convenience.",JBL,Electronics,"electronics, gadget, tech, wireless, smart, device, ultra, control",1106.23,images/product_00091.jpg
ASUS Action Camera Waterproof with Fast Charging,"Rugged action camera designed for extreme sports, with 4K video recording, image stabilization, and waterproof housing. Backed by a comprehensive manufacturer warranty for peace of mind. Built to withstand regular use while maintaining its premium appearance.",ASUS,Electronics,"electronics, gadget, tech, wireless, smart, device, asus, action",297.78,images/product_00092.jpg
Acer Titanium Home Theater Soundbar,Slim soundbar with wireless subwoofer delivering cinematic audio and easy setup for TV enhancement. Combines modern aesthetics with functional innovation for daily convenience. Engineered with attention to detail for superior performance and reliability.,Acer,Electronics,"electronics, gadget, tech, wireless, smart, device, acer, titanium",177.09,images/product_00093.jpg
Dell Smart Home Hub with Bluetooth Connectivity,"Central control device for connecting and managing smart home devices including lights, thermostats, and security systems. Provides a seamless user experience with intuitive controls and features. Tested to meet rigorous quality standards for consistent performance.",Dell,Electronics,"electronics, gadget, tech, wireless, smart, device, dell, home",1020.90,images/product_00094.jpg
Philips Wireless Earbuds with Charging Case X519,"True wireless earbuds offering crystal-clear sound, touch controls, and extended playtime with a portable charging case. Tested to meet rigorous quality standards for consistent performance. Combines modern aesthetics with functional innovation for daily convenience.",Philips,Electronics,"electronics, gadget, tech, wireless, smart, device, philips, earbuds",1189.15,images/product_00095.jpg
Dell Wireless Keyboard and Mouse Combo with Extra Battery Pack,Ergonomic wireless keyboard and mouse set with long battery life and quiet keys for comfortable computing. Includes essential accessories and clear documentation for easy setup. Engineered with attention to detail for superior performance and reliability.,Dell,Electronics,"electronics, gadget, tech, wireless, smart, device, dell, keyboard",299.18,images/product_00096.jpg
Bose Smart WiFi Router with Waterproof Design,High-speed dual-band WiFi router with advanced security features and wide coverage for seamless home networking. Designed for everyday use with a focus on quality and user experience. Engineered with attention to detail for superior performance and reliability.,Bose,Electronics,"electronics, gadget, tech, wireless, smart, device, bose, wifi",160.13,images/product_00097.jpg
Anker Wireless Earbuds with Charging Case Series 1,"True wireless earbuds offering crystal-clear sound, touch controls, and extended playtime with a portable charging case. Provides a seamless user experience with intuitive controls and features. Ideal for both casual users and those seeking professional-grade features.",Anker,Electronics,"electronics, gadget, tech, wireless, smart, device, anker, earbuds",1291.34,images/product_00098.jpg
Corsair Portable Power Bank High Capacity Collection,"High-capacity portable charger with multiple ports for fast charging smartphones, tablets, and other devices on the go. Offers excellent value combining advanced functionality with practical design. Ideal for both casual users and those seeking professional-grade features.",Corsair,Electronics,"electronics, gadget, tech, wireless, smart, device, corsair, portable",759.08,images/product_00099.jpg
Sony LED Desk Lamp with Wireless Charging Range 5,"Modern LED desk lamp featuring adjustable brightness, color temperature, and built-in wireless phone charger. A practical addition to any home, office, or on-the-go lifestyle. Backed by a comprehensive manufacturer warranty for peace of mind.",Sony,Electronics,"electronics, gadget, tech, wireless, smart, device, sony, desk",541.62,images/product_00100.jpg
Corsair Portable Power Bank High Capacity with Voice Assistant,"High-capacity portable charger with multiple ports for fast charging smartphones, tablets, and other devices on the go. Built to withstand regular use while maintaining its premium appearance. Includes essential accessories and clear documentation for easy setup.",Corsair,Electronics,"electronics, gadget, tech, wireless, smart, device, corsair, portable",1003.61,images/product_00101.jpg
ASUS Portable Power Bank High Capacity 2025 Edition,"High-capacity portable charger with multiple ports for fast charging smartphones, tablets, and other devices on the go. Provides a seamless user experience with intuitive controls and features. Combines modern aesthetics with functional innovation for daily convenience.",ASUS,Electronics,"electronics, gadget, tech, wireless, smart, device, asus, portable",797.91,images/product_00102.jpg
Corsair Portable Power Bank High Capacity Range 2,"High-capacity portable charger with multiple ports for fast charging smartphones, tablets, and other devices on the go. Provides a seamless user experience with intuitive controls and features. Offers excellent value combining advanced functionality with practical design.",Corsair,Electronics,"electronics, gadget, tech, wireless, smart, device, corsair, portable",214.37,images/product_00103.jpg
Bose USB-C Docking Station with Eco-Friendly Materials,"Multi-port docking station expanding laptop connectivity with HDMI, USB, Ethernet, and power delivery. Built to withstand regular use while maintaining its premium appearance. A practical addition to any home, office, or on-the-go lifestyle.",Bose,Electronics,"electronics, gadget, tech, wireless, smart, device, bose, usb-c",345.21,images/product_00104.jpg
Logitech Wireless Earbuds with Charging Case Plus,"True wireless earbuds offering crystal-clear sound, touch controls, and extended playtime with a portable charging case. Engineered with attention to detail for superior performance and reliability. A practical addition to any home, office, or on-the-go lifestyle.",Logitech,Electronics,"electronics, gadget, tech, wireless, smart, device, logitech, earbuds",1156.91,images/product_00105.jpg
Logitech Portable Power Bank High Capacity Anthony,"High-capacity portable charger with multiple ports for fast charging smartphones, tablets, and other devices on the go. Crafted from high-quality materials to ensure lasting durability. Backed by a comprehensive manufacturer warranty for peace of mind.",Logitech,Electronics,"electronics, gadget, tech, wireless, smart, device, logitech, portable",1160.98,images/product_00106.jpg
